username,orario,text
GovChristie,2023-09-05 16:53:05+00:00,"I’m not afraid to tell the truth to Americans.

Donald Trump’s conduct is unfit for office. You know this.

And he did it to himself.

Now he’s hiding from his conduct and from anyone who challenges him on it.

Help me bring the truth and the fight to him: https://t.co/KcmC0Qq1i9 https://t.co/0DEkBM5qav"
GovChristie,2023-09-01 16:03:34+00:00,"My record speaks for itself. I’m a fighter.

But there’s a difference between fighting to get something done and fighting for the sake of fighting. 

Do you want results or rhetoric?

Keep me in the fight against Trump: https://t.co/yAttZVl96N https://t.co/799KhJpeap"
GovChristie,2023-08-31 20:49:36+00:00,"Ask me anything, just don’t ask me about the Mets. 

Never going back on @EWErickson’s show again. https://t.co/ixLW9QRBGP"
GovChristie,2023-08-31 01:17:46+00:00,"Donald Trump said it’s okay to suspend the Constitution. I will never bow to this insanity.

The oath you take is to preserve, protect and defend the Constitution — not suspend.

Will you stand with me today?
https://t.co/KpauopnPtI https://t.co/RXhub71Mx5"
GovChristie,2023-08-30 22:10:44+00:00,"You thought hidin’ Biden was bad?

What about Trump being stuck in courtrooms on felony charges during a campaign?

Let's face the music. Pledging to support Trump is pledging to give Joe Biden and Kamala Harris four more years.

Want to win? Join us: https://t.co/4zYrq2P0Nr https://t.co/vQqLErYIWR"
GovChristie,2023-08-30 18:56:30+00:00,"Let’s be clear: @VivekGRamaswamy’s foreign policy is to run and hide. He would give Taiwan to China. 

In a Christie administration, we will not cut and run. We don’t abandon our allies. 

Join us in doing what’s best for America and the world: https://t.co/3rMVYsSnxu https://t.co/N8qCgw9XEp"
GovChristie,2023-08-30 15:56:30+00:00,"Trump wants me to drop out of the race? Of course he does.

He can’t stand that someone is telling the truth about him.

Guess what, I’m not going anywhere.

Keep the heat on Trump. Donate here: https://t.co/249GpG2vYW https://t.co/evqPQ5ZZ50"
GovChristie,2023-08-29 23:35:45+00:00,".@realdonaldtrump, what’s your email? We can just add you to our press list if you love watching these interviews so much.

Or just sign up here: https://t.co/sweh6vUZn3 https://t.co/miXuir8kK5"
GovChristie,2023-08-29 18:05:26+00:00,"The leader of the party sets the tone.

The tone I’ll set is that the truth matters. Whether it’s helpful to you politically one day or not, the truth matters.

Leaders don’t follow polls, they change polls.

Help me set the tone today: https://t.co/KAejMHnJGP https://t.co/ZKvDG23gdb"
GovChristie,2023-08-29 16:01:31+00:00,"I’m not attacking Trump. I’m telling the truth. 

I’m not afraid to do it. 

Show you aren’t afraid either and chip in: https://t.co/8Ijo6lDXsr https://t.co/CTyiGE5709"
GovChristie,2023-08-29 00:47:00+00:00,"Donald Trump is going to be stuck in a courtroom every day for weeks.

He did this to himself. He simply can’t be our nominee.

Stay out of court, win elections: https://t.co/15ZXLOZRNP https://t.co/WrGsCLx2Pc"
GovChristie,2023-08-28 19:06:29+00:00,"The Democrats want a Republican nominee who has never beaten a Democratic incumbent. It’s that simple.

I’m the only person in this race who has ever run in a blue state and won. Let’s elect someone who can actually beat Joe Biden.

Join today: https://t.co/ksVi6qmkhY https://t.co/x5rchsjlxb"
GovChristie,2023-08-27 17:17:55+00:00,"Donald Trump promised the country that he would drain the swamp. All he did was rearrange it.

Rearranged it so he could make money off regular voters to pay his legal fees, pay his wife’s stylist, and set up a $2 billion grift from the Saudis for Ivanka and Jared. https://t.co/je7exYADtC"
GovChristie,2023-08-27 03:09:56+00:00,"I’ll be joining @ThisWeekABC and @FaceTheNation tomorrow morning. 

Tune in, I won’t hold back."
GovChristie,2023-08-27 03:08:57+00:00,"RT @SUNDAY: @MarthaRaddatz interviews former New Jersey Gov. Chris Christie about trying to break through the crowded GOP 2024 primary field and taking on former President Trump after the first Republican debate. @ThisWeekABC 
https://t.co/WW4o0zcAQe https://t.co/TROrPeVfTF"
ThisWeekABC,2023-08-26 16:10:29+00:00,"SUNDAY: @MarthaRaddatz interviews former New Jersey Gov. Chris Christie about trying to break through the crowded GOP 2024 primary field and taking on former President Trump after the first Republican debate. @ThisWeekABC 
https://t.co/WW4o0zcAQe https://t.co/TROrPeVfTF"
GovChristie,2023-08-27 03:08:33+00:00,"RT @SUNDAY: @GovChristie joins us to discuss the 2024 campaign, including his takeaways from this week’s debate and his plan to take the fight to former President Trump if the frontrunner won’t share a stage with the rest of the field. Tune in, 10:30amET. https://t.co/MaH6VcKd0t"
FaceTheNation,2023-08-25 19:29:13+00:00,"SUNDAY: @GovChristie joins us to discuss the 2024 campaign, including his takeaways from this week’s debate and his plan to take the fight to former President Trump if the frontrunner won’t share a stage with the rest of the field. Tune in, 10:30amET. https://t.co/MaH6VcKd0t"
GovChristie,2023-08-25 16:43:56+00:00,"If you’re scared to tell the truth because you’re going to be booed, then you have no business being President of the United States. 

The Presidency is a tough job and requires a leader who doesn’t just follow the polls but changes them. https://t.co/7wL2P7w9Wq"
GovChristie,2023-08-24 05:38:30+00:00,"UFOs?

It’s the job of the President of the United States to be straight up. I’ll do that whether we’re talking about crime, education, foreign policy, and yes, even our little green friends. https://t.co/dLmZIwKSgR"
GovChristie,2023-08-24 04:56:46+00:00,"If city and state prosecutors won’t get it done, as President, I’ll appoint an Attorney General who will get it done. 

There’s plenty of room in our Federal prisons for violent offenders terrorizing our neighborhoods. https://t.co/BPbih4dvGo"
GovChristie,2023-08-24 04:36:06+00:00,I will not bow to anyone who disrespects the Constitution. https://t.co/kdhAkfLV0G
GovChristie,2023-08-24 04:24:50+00:00,"We need to stop normalizing Donald Trump’s conduct. It’s beneath the office of the Presidency.

Boo all you want, I’m not going to stop telling the truth. https://t.co/VGinbGuiqT"
GovChristie,2023-08-24 03:35:31+00:00,Someone had to unplug the computer. https://t.co/3dac0fpZ1x
GovChristie,2023-08-24 02:57:05+00:00,"Rock and roll.

Watch now &gt;&gt;&gt; https://t.co/3LTgLbEOzk https://t.co/mDy7yC0Tdo"
GovChristie,2023-08-23 03:11:05+00:00,"No one can be ready for everything that comes across the desk of the President. 

How a President responds depends on their character. And we can evaluate their character in the campaign. 

Let’s nominate someone who will actually put the country before their own self-interest. https://t.co/UGGC2ZYpO5"
GovChristie,2023-08-22 00:44:13+00:00,"A Florida politician showing he can memorize lines from his consultants… what could possibly go wrong?

https://t.co/CwTJfSLAWa"
GovChristie,2023-08-21 21:30:45+00:00,"Listen, this is really simple: If I get asked a question, I answer it. 

I know that makes me different than everyone else running for President. 

I don’t read off scripts, I speak my mind. https://t.co/BvqAisq9Fq"
GovChristie,2023-08-20 17:59:03+00:00,"I believe in an America that's going to be greater tomorrow than yesterday. 

But this won’t happen unless we stop electing leaders who are either incompetent or too narcissistic to get it done. https://t.co/K0u1E1mhhK"
GovChristie,2023-08-19 16:58:08+00:00,"Why do I want to be President of the United States?

Because I’m tired of our country being small. It’s time for us to take on the big issues in this country and face them head on. 

That’s the type of President I will be. https://t.co/xJ5tnRPXWT"
GovChristie,2023-08-18 20:03:08+00:00,"Surprise, surprise… the guy who is out on bail from four jurisdictions and can’t defend his reprehensible conduct, is running scared and hiding from the debate stage.

Trump - certified loser, verified coward."
nytimes,2023-08-18 18:56:56+00:00,"Breaking News: Donald Trump plans to skip the first Republican primary debate for an interview with Tucker Carlson, people briefed on the matter said. It's an affront both to the Republican National Committee and to Fox News, which is hosting the event. https://t.co/46TyExl5Rh"
GovChristie,2023-08-18 15:19:56+00:00,"If you want to be President you have to show up. 

Show up at debates, show up at town halls, and show up with the truth. 

You can’t hide and you can’t pretend to be someone you aren’t. 

Great convo and coffee in South Miami. https://t.co/ClJWaljbrN"
GovChristie,2023-08-18 01:29:05+00:00,This is what the voters think of a leader who tells the truth and does not bend to pressure. Congrats @GovKemp
