username,orario,text
MRGPSaunders,2023-10-05 22:55:26+00:00,Can #Republicans really be this stupid? Equating #ClimateChange to The changes of the season…https://t.co/9dOqUmGojh
preciousliberty,2023-10-05 22:54:08+00:00,"The victims of the #Mauifire have gotten only $700 per household .. while #Ukraine is getting $223 MILLION EVERY DAY (1 BILLION EVERY 4 DAYS). Why? So ‘permanent #WashingtonDC’ (#Dems and rhino #Republicans) can continue their ‘secret’ operations in Ukraine > #moneylaundering, #childtrafficking oh and rake in #liqufiednaturalgas (#LNG) revenue (explained here > https://t.co/X5INfJfh0w). Washington DC is as corrupt as any #Communist regime on Earth."
WangNoodle4,2023-10-05 22:53:14+00:00,"https://t.co/bSnSuOn1zU ""Christian"" Republicans won't dare stand up to their Jewish masters. There is no such thing as a Christian Republican. #Republican #usa #americans #republicans #Christian #Christianity #IsraeliApartheid #IsraeliCrimes #Conservatives #Jews"
VarelaCortizo,2023-10-05 22:51:34+00:00,"One has to be naive on steroids to believe an action voted by all #HouseDemocrats and only eight (8) #Republicans - corrupt, bribed Troy horses - represents a victory for ""conservatives""

Bet your house funds for #Ukraine will be rushed in no time; everything else, fujk bgatye fd"
MarioNawfal,2023-10-05 01:07:11+00:00,"🚨BREAKING: UKRAINE ‘FREAKING OUT’ BILLIONS OF AID MAY STOP AFTER MCCARTHY OUSTER

When McCarthy was ousted, the aid to Ukraine was named as one of the reasons

Ukrainian officials are at a loss as to what might happen next.

“We are freaking out. For us it is a disaster. We are interested in getting things sorted out so American democracy can function, and so we can restore the bipartisan consensus on supporting their own national interest by supporting Ukraine.” - Senior Ukrainian MP

Should U.S Taxpayers continue to fund the Ukraine war?"
RJMrim,2023-10-05 22:49:31+00:00,"#Republicans Are So Mad They’re Airing All of Matt Gaetz’s Dirty Laundry

https://t.co/iE6qQ32eQC

#SpeakerOfTheHouse #GOPClownShowContinues #USA #America #VoteBlue2024 #VoteBlueToSaveAmerica"
DJLegacy23,2023-10-05 22:48:00+00:00,"If the #Republicans find a way to #Trump #SpeakerOfTheHouse just to stick it to the #Democrats I might actually Vote R for the first time ever. I never have &amp; never will claim either party as ""mine"" but this would be NEXT LEVEL Revenge Trolling &amp; I'm here for it lol."
beosazee,2023-10-05 22:47:04+00:00,"@mwolfers @POTUS @biden @KamalaHarris @SpeakerPelosi @SenSchumer @SenatorDurbin @faubush @morningmika @JoeNBC @HerschelWalker @NicolleDWallace @chrislhayes @alexwagner @Lawrence @donlemon @maddow @katiehobbs @JoeBiden @harrisonjaime @cindymccain @MeghanMcCain @clairecmc @TheOtherMandela @RonJohnsonWI @JoyAnnReid @SRuhle @AriMelber @CNN @DanaBashCNN @BetoORourke @staceyabrams @TimRyan @Life_Gains @GovEvers @SenatorSinema @SenMarkKelly @kyrstensinema @RepJeffries @AOC @TheRevAl @RepJamesClyburn @LeaderMcConnell @CapehartJ @RepMattGaetz @SpeakerMcCarthy @mattgaetz @RepLizCheney #America #democracy is in a critical condition. If the voters votes right, the condition might improve for the better but if the voters votes in the #MAGACult n crazy #Republicans then democracy might deteriorate to a grave or fatal situation. #Election2024 is looming,  #VoteDem"
justrying4,2023-10-05 22:44:43+00:00,"Sydney!!! Release the Kraken!!! LOL

#releasethekraken @releasethekraken #sydneypowell @sydneypowell @thebiglie #trumpinsurrection #TrumpIsACriminal #January6th @january6th #traitors #TraitorsSupportTraitorTrump #Cult #Republicans #USCapitolviolence #insurrectionists"
MeidasTouch,2023-10-05 22:37:10+00:00,"SHE'S KRAKEN—

Fulton County Judge Scott McAfee DENIED Sidney Powell's motion to dismiss the Georgia RICO indictment against her.

Story... https://t.co/xXSNVEIYHg"
Tdawgx1977,2023-10-05 22:39:16+00:00,"Gotta wonder if #republicans came out &amp; said they were going to elect the first black person to be speaker of the house if #democrats &amp; #msm would back them or call them #racist. 

Would be interesting to see because thats what they &amp; @potus @joebiden said &amp; did."
TruthfulTake24,2023-10-05 22:36:53+00:00,"Isn't #SeanHannity telling you this? Why isn't #TuckerCarlson talking about it? Why are your Elected #Republicans officials, who created the rule, telling you they will nominate #Trump when they know he can't take the office?

It's all a smoke show to keep you angry and --&gt;"
TruthfulTake24,2023-10-05 22:36:53+00:00,"""RULE 26"" (look it up yourself) that prevents #DonaldTrump from taking the office of #SpeakerOfTheHouse due to being under #indictment. 

I am sure #Democrats will be blamed, but the truth is #Republicans made the rule.

Why isn't your new Media outlet telling you this? Why --&gt;"
