username,orario,text,Unnamed: 0
NikkiHaley,2023-09-22 18:08:45+00:00,"RT @Today, I’ll be delivering my economic vision for a strong and proud America. 

#TheFreedomPlan will revive the middle class, empower families, and strengthen our communities—not Washington. 

Our secret weapon is freedom and it’s time to unleash it. https://t.co/CY9JCpl9cJ",27.0
NikkiHaley,2023-09-22 15:47:28+00:00,"Today, I’ll be delivering my economic vision for a strong and proud America. 

#TheFreedomPlan will revive the middle class, empower families, and strengthen our communities—not Washington. 

Our secret weapon is freedom and it’s time to unleash it. https://t.co/CY9JCpl9cJ",28.0
NikkiHaley,2023-09-22 18:08:24+00:00,"RT @townhallcom: Nikki Haley Announces 'The Freedom Plan' to Rescue Middle Class from Biden's Failed Policies
  https://t.co/3u15504fTk",29.0
townhallcom,2023-09-22 17:01:34+00:00,"Nikki Haley Announces 'The Freedom Plan' to Rescue Middle Class from Biden's Failed Policies
  https://t.co/3u15504fTk",30.0
NikkiHaley,2023-09-22 18:07:40+00:00,"RT @nypost: Nikki Haley rolls out economic plan to undo Bidenomics, slash government https://t.co/5MLOAbVXpJ https://t.co/MjpJaH3WQA",31.0
nypost,2023-09-22 16:57:14+00:00,"Nikki Haley rolls out economic plan to undo Bidenomics, slash government https://t.co/5MLOAbVXpJ https://t.co/MjpJaH3WQA",32.0
NikkiHaley,2023-09-22 17:21:48+00:00,RT @TeamHaley: ‘Bring America Back’: Nikki Haley Unveils Economic Plan To Revive Middle Class If President https://t.co/wESAuQ2Xbp,33.0
TeamHaley,2023-09-22 17:17:58+00:00,‘Bring America Back’: Nikki Haley Unveils Economic Plan To Revive Middle Class If President https://t.co/wESAuQ2Xbp,34.0
Anna_Giaritelli,2023-09-22 22:31:24+00:00,"BREAKING NEWS: Biden makes border history with highest illegal crossing attempts ever recorded in a month: 304,162  https://t.co/dgnUZeHlLh",35.0
NikkiHaley,2023-08-28 02:07:17+00:00,"Underestimate me, that’ll be fun. https://t.co/e3YbG8J3Dm",36.0
NikkiHaley,2023-09-22 17:21:45+00:00,RT @HUGE THANKS to @NikkiHaley for speaking @nhiop @SaintAnselm talking about her #FreedomPlan and meeting our Ambassadors! https://t.co/GuSZPeoIKq,37.0
NHIOP_Ambs,2023-09-22 16:55:13+00:00,HUGE THANKS to @NikkiHaley for speaking @nhiop @SaintAnselm talking about her #FreedomPlan and meeting our Ambassadors! https://t.co/GuSZPeoIKq,38.0
NikkiHaley,2023-09-22 16:41:57+00:00,"I ask you to join me in saving our freedom and securing our future – a future of peace, opportunity, and prosperity for all. When we join together in this effort, I know our best days are still to come. #TheFreedomPlan",39.0
NikkiHaley,2023-09-22 16:41:46+00:00,"Freedom is still our secret weapon. 

If we unlock it, Communist China doesn’t stand a chance, because nothing is more powerful than the American people. #TheFreedomPlan",40.0
NikkiHaley,2023-09-22 16:40:54+00:00,"The dark days of Bidenomics, with its sky-high inflation and interest rates, struggling families, special-interest handouts, and failed socialism will fade into a distant memory as a hard lesson learned. #TheFreedomPlan",41.0
NikkiHaley,2023-09-22 16:40:45+00:00,"Together, we’ll move forward, into a new era of big ideas, better jobs, and the boundless optimism that lifts up everyone, not just a select few. #TheFreedomPlan",42.0
NikkiHaley,2023-09-22 16:37:38+00:00,"Joe Biden thinks he’s protecting you from yourself. I trust you. I believe in you. 

A citizen of the United States is the most inspiring and impressive person in the world. You deserve the freedom to prove it once again. #TheFreedomPlan",43.0
NikkiHaley,2023-09-22 16:37:04+00:00,"When we restore Washington to its rightful place, we’ll enter a national renaissance. 

The American people are infinitely creative, and fundamentally trustworthy. #TheFreedomPlan",44.0
NikkiHaley,2023-09-22 16:35:27+00:00,"I’ll force Congress to vote on every rule and regulation, period. 

When politicians have to vote on every price-hiking, job-destroying, family-crushing mandate, you can bet we’ll see a lot fewer rules coming down. #TheFreedomPlan",45.0
NikkiHaley,2023-09-22 16:34:46+00:00,"Under #TheFreedomPlan, we won’t just have term limits for politicians. 

We will limit bureaucrats too.

No bureaucrat should hold the same position for more than five years.",46.0
NikkiHaley,2023-09-22 16:33:08+00:00,"As Governor of South Carolina, I fought Republicans and Democrats to bring fiscal transparency and discipline to our state. 

They didn’t like it, but we did it anyway. It’s time to do the same in Washington. 

When I pick a fight, the people always win! #TheFreedomPlan",47.0
NikkiHaley,2023-09-22 16:30:01+00:00,"If Congress fails to pass a budget, they will fail to get a paycheck. No budget, no pay – that’s a no-brainer. #TheFreedomPlan",48.0
NikkiHaley,2023-09-22 16:29:39+00:00,"In the past 40 years, Congress has passed a pathetic four budgets on time. No more. I’ll fight for zero-based budgeting.

Congress will start from scratch every year, looking at what we have to have rather than what we’ve always spent. #TheFreedomPlan",49.0
NikkiHaley,2023-09-22 16:28:31+00:00,"And when I’m President, special interests won’t get a penny in taxpayer bailouts. #TheFreedomPlan",50.0
NikkiHaley,2023-09-22 16:28:21+00:00,"Let’s put in place a real limit on what Washington can spend. Federal spending should not rise to larger percentages of our economy. If a business kept spending more than it made, it would go broke. 

I refuse to let Congress spend America into bankruptcy. #TheFreedomPlan",51.0
NikkiHaley,2023-09-22 16:27:39+00:00,I will veto any spending bill that doesn’t take us back to pre-COVID spending levels. #TheFreedomPlan,52.0
NikkiHaley,2023-09-22 16:26:52+00:00,Enough is enough. Politicians can’t spend their way to socialism if they don’t have the cash. We need to cut up the credit card – now. #TheFreedomPlan,53.0
