username,orario,text
valdemings,2023-07-02 13:00:02+00:00,"With more mass shootings this weekend let's take a step back and remember that four out of five Americans support common sense gun safety like background checks, and that Republicans in Congress are blocking every one of those solutions."
valdemings,2023-06-30 21:25:36+00:00,"Tomorrow the Central Florida community will come together to lay to rest a giant of a man, Rev. Dr. Randolph Bracy.

What manner of a man? One who used his intellect, intellect, calling, and energy to fight for the least among us. He served God through service to God's people. https://t.co/G7QqJdiFhk"
valdemings,2023-06-30 21:25:36+00:00,"Rev. Bracy's passing has been tough and we will miss him dearly, BUT we are so grateful for a life well lived."
valdemings,2023-06-30 16:33:01+00:00,"American women, especially Black women, die in childbirth every single day. The greatest country on Earth must do better. Congress needs to pass @RepUnderwood's #Momnibus Act. https://t.co/QLPfpQF3S7"
allysonfelix,2023-06-15 19:16:29+00:00,"These are my teammates. We are Olympic champions. Three of us tried to give birth. Two of us experienced near-death complications. One of us died. We have to, and we will do more. Tori’s death cannot and will not be in vain.
https://t.co/cE4o00nP9c"
valdemings,2023-06-28 18:06:19+00:00,Here's an idea: let's enforce the law equally. Everybody counts but everybody is accountable.
valdemings,2023-06-24 16:26:02+00:00,"One year since Roe was overturned by anti-choice extremists. One year still fighting for our basic freedoms and let me be clear, we aren't going anywhere."
valdemings,2023-06-23 19:05:22+00:00,He said he'd buy them food. Then he didn't. He said he'd rebuild American manufacturing. Then he didn't. You know who did? Democrats and Joe Biden. https://t.co/13koRwrjc9
valdemings,2023-06-23 00:47:12+00:00,Democrats invested in working people and it's paying off. This is what happens when you elect people who actually put people over politics. https://t.co/rUV8ByLSvy
valdemings,2023-06-23 00:47:12+00:00,Democrats invested in working people and it's paying off. This is what happens when you elect people who actually put people over politics. https://t.co/rUV8ByLSvy
scienceisstrat1,2023-06-15 19:24:52+00:00,"The US is experiencing a manufacturing mega-boom

Cc: @Noahpinion @DeanBaker13 @JigarShahDC @JesseJenkins https://t.co/aAE00kHIQt"
valdemings,2023-06-19 17:01:29+00:00,"Juneteenth can't be about complacency. It's about the generations who worked and fought for their freedom. It's a lesson: even in darkest night, the dawn comes. Keep fighting."
valdemings,2023-06-18 16:32:30+00:00,"Today we pause to celebrate our dads. When I think of my dad, I think of strength, faith, love. Wishing dads everywhere a Happy and Safe #FathersDay. https://t.co/sDDD0i4V80"
valdemings,2023-01-31 19:31:57+00:00,"My father-in-law Mr. Freddie Lee Demings was born September 12, 1922. He passed away this morning at 100 years old. While our family is heartbroken, we are so grateful for his unwavering love, hard work, and determination to endure and overcome so much during his century of life. https://t.co/YoE5UCo9iS"
valdemings,2023-01-31 19:31:57+00:00,He is resting in the bosom of the Lord and we will forever remember a life well lived.
valdemings,2023-01-30 00:01:11+00:00,Some obviously believe that inaction protects law enforcement. But good police officers know that inaction seldom protects anyone.
valdemings,2023-01-29 22:58:17+00:00,"Tyre Nichols should still be alive.

So to my fellow law enforcement executives: what are you doing to stop this from happening again?

I know it's a tough job. But you have the power to bring about much-needed change.

My new @wapo op-ed: 
https://t.co/zMFfKIIWJ4"
