,username,orario,text
53,PJQualityGuru,2023-09-07 12:00:30+00:00,"🚨CAMPAIGN UPDATE🚨

I am establishing a PAC to help cover legal fees for the moms, dads and grandparents who are facing politically-motivated criminal charges. They have been abandoned by the RNC and other Party leaders which is why I am also matching up to $1 million in donations.

These America-loving patriots deserve a proper defense, and I'm proud to lead the way. Political speech must never be criminalized in America. 

Donate at https://t.co/FTblFn71L1."
54,PJQualityGuru,2023-08-20 23:40:06+00:00,"RT @GOP presidential candidate Perry Johnson believes that the race for the nomination really begins on the debate stage, despite former President Donald Trump's lead in the polls. Johnson plans to present his plan to cut discretionary spending during the

https://t.co/QUcUMEto7I"
55,izzorv6,2023-08-20 16:11:06+00:00,"GOP presidential candidate Perry Johnson believes that the race for the nomination really begins on the debate stage, despite former President Donald Trump's lead in the polls. Johnson plans to present his plan to cut discretionary spending during the

https://t.co/QUcUMEto7I"
56,PJQualityGuru,2023-08-20 23:39:56+00:00,RT @MMNewzz: Perry Johnson to Newsmax: Race Begins on Debate Stage https://t.co/S1vVSsXdIU https://t.co/5YsVvzXffm
57,MMNewzz,2023-08-20 16:26:04+00:00,Perry Johnson to Newsmax: Race Begins on Debate Stage https://t.co/S1vVSsXdIU https://t.co/5YsVvzXffm
58,PJQualityGuru,2023-08-20 22:01:15+00:00,"“You really don't know a candidate until you actually get to hear the candidate, get to hear everything, you get to see what he says, and you have an idea of what this person is all about.""

https://t.co/xdl8aOvcwl"
59,PJQualityGuru,2023-08-20 21:30:44+00:00,"RT @I got my FREE copy of ‘Two Cents to Save America’ in the mail today!

Thanks @PJQualityGuru! I will get to reading very soon. https://t.co/5ZUIDcLeTc"
60,mattrg45,2023-08-20 05:40:20+00:00,"I got my FREE copy of ‘Two Cents to Save America’ in the mail today!

Thanks @PJQualityGuru! I will get to reading very soon. https://t.co/5ZUIDcLeTc"
61,PJQualityGuru,2023-08-20 20:26:11+00:00,RT @Did you know I beat @RonDeSantis in the @TPUSA straw poll? I'm the only guy in this race with an actual plan to fix our debt and inflation crisis. Seems like young Republicans know it! #CampaignRewind #TwoCents https://t.co/nozlh1Vnz6
62,PJQualityGuru,2023-08-20 03:50:00+00:00,Did you know I beat @RonDeSantis in the @TPUSA straw poll? I'm the only guy in this race with an actual plan to fix our debt and inflation crisis. Seems like young Republicans know it! #CampaignRewind #TwoCents https://t.co/nozlh1Vnz6
63,PJQualityGuru,2023-08-20 19:27:05+00:00,"RT @The Calvin Coolidge Republican Primary Power Rankings before the first debate👇
1. Donald Trump
2. Perry Johnson
3. Ron DeSantis
4. Tim Scott
5. Doug Burgum
6. Vivek Ramaswamy
7. Ryan Binkley
8. Larry Elder
9. E.W Jackson
10. Rollan Roberts
11. Hirsh Singh
12. Steve Laffey
13. Nikki Haley
14. Mike Pence
15. Corey Stapleton
16. Christ Christie
17.  Francis Suarez
18. Asa Hutchinson
19. Will Hurd
20. John Anthony Castro"
64,TheCalvinCooli1,2023-08-20 18:30:25+00:00,"The Calvin Coolidge Republican Primary Power Rankings before the first debate👇
1. Donald Trump
2. Perry Johnson
3. Ron DeSantis
4. Tim Scott
5. Doug Burgum
6. Vivek Ramaswamy
7. Ryan Binkley
8. Larry Elder
9. E.W Jackson
10. Rollan Roberts
11. Hirsh Singh
12. Steve Laffey
13. Nikki Haley
14. Mike Pence
15. Corey Stapleton
16. Christ Christie
17.  Francis Suarez
18. Asa Hutchinson
19. Will Hurd
20. John Anthony Castro"
65,PJQualityGuru,2023-08-20 19:17:40+00:00,"“We all know that the election really starts on the stage,” Johnson told Spectrum News earlier this month. “And that is where you have to be because that debate stage begins the race.”

https://t.co/f0QOmHogAA https://t.co/547GgaVK5M"
66,PJQualityGuru,2023-08-20 18:25:00+00:00,"Another campaign highlight was sitting down with America's Mayor, @RudyGiuliani, for a chat. Rudy and I share a love for this nation, and know that this country is the greatest the world has ever known. With my #TwoCents Plan, I intend to keep it that way! #CampaignRewind https://t.co/gIHKxbDMtP"
67,PJQualityGuru,2023-08-20 17:15:00+00:00,"I've met some incredible people on the campaign trail. On one trip to Iowa, I met a man who prayed over me and my family. Jesus Christ is a huge part of my life, and I was touched by this gesture! With faith in God, anything is possible. #CampaignRewind https://t.co/v2OE1k2g2G"
68,PJQualityGuru,2023-08-20 16:05:00+00:00,"Some of you still might be wondering who I am. Well, I'm a guy who brought quality and efficiency to the auto industry and I now want to bring it to the federal government, too. I love this country dearly and I believe that in America, anything is possible! #CampaignRewind https://t.co/fOM2E8Ox1x"
69,PJQualityGuru,2023-08-20 15:10:00+00:00,"I am the outsider of outsiders. That's exactly why DC politicians don't want me in this race! They don't want someone like me, who has a plan to take away their money &amp; power. But I think it's time someone holds them accountable for reckless spending. Don't you? #CampaignRewind https://t.co/5wHaxCxijQ"
70,PJQualityGuru,2023-08-20 14:15:00+00:00,"One of my favorite moments on the campaign trail happened just last week, when we hosted our rally in Des Moines with @bigandrich. What an incredible event! Thanks to Big &amp; Rich and everyone who showed up in support. #CampaignRewind https://t.co/rfVgHXfVcr"
71,PJQualityGuru,2023-08-20 13:59:32+00:00,"Tune in to @NEWSMAX now, where I’m joining Michael Grimm and Sarah Williamson to talk about making the debate stage! I can’t wait to bring my #TwoCents Plan to Milwaukee. Watch now to learn more about it. https://t.co/kJRbqg5MQs"
72,PJQualityGuru,2023-08-20 13:05:00+00:00,"As I said at @TPUSA's Conference, and elsewhere along the campaign trail, I am pro-life, pro-2A, anti-woke, anti-China, and pro-fiscal sanity! I can't wait to elaborate more on these ideas and my #TwoCents Plan on the debate stage, I hope you'll tune in. #CampaignRewind https://t.co/X74rIp0OvP"
73,PJQualityGuru,2023-08-20 05:00:50+00:00,"Republican Perry Johnson of Michigan announced Friday that his campaign met the polling and fundraising benchmarks to win a spot on stage for the first 2024 GOP presidential debate next week in Milwaukee.

https://t.co/hlhGYIKT7d"
74,PJQualityGuru,2023-08-20 03:00:01+00:00,"Placing #2 in the @TPUSA Action Summit straw poll was as big of a surprise to me as to anyone! But, as I always say - in America, anything is possible. And with a winning message, like my #TwoCents Plan, I believe that even more! #CampaignRewind https://t.co/UkVOcNaxch"
75,PJQualityGuru,2023-08-20 02:00:01+00:00,"I launched my campaign from @CPAC back in March. I love this country too much to sit idly by as DC politicians spend away our children's futures. I spent my life bringing quality &amp; efficiency to companies - why not bring that to the gov't? #CampaignRewind
 https://t.co/e01JkKlAJy https://t.co/Il3ZFOT38u"
76,PJQualityGuru,2023-08-20 01:05:00+00:00,"As an optimist by nature, I believe there is a path forward to return to fiscal normalcy. I believe we can keep America the greatest country the world has ever known! And it all starts with my #TwoCents Plan to put an end to reckless government spending. #CampaignRewind #CPAC https://t.co/9CSR0E8nom"
77,PJQualityGuru,2023-09-07 12:00:30+00:00,"🚨CAMPAIGN UPDATE🚨

I am establishing a PAC to help cover legal fees for the moms, dads and grandparents who are facing politically-motivated criminal charges. They have been abandoned by the RNC and other Party leaders which is why I am also matching up to $1 million in donations.

These America-loving patriots deserve a proper defense, and I'm proud to lead the way. Political speech must never be criminalized in America. 

Donate at https://t.co/FTblFn71L1."
78,PJQualityGuru,2023-08-20 00:15:00+00:00,"Another campaign highlight was @CPAC in March, where I placed 3rd in the straw poll! I formally announced my candidacy that week &amp; unveiled my #TwoCents Plan. I have a profound love for this nation &amp; believe my plan is crucial for keeping the American Dream alive #CampaignRewind https://t.co/gMUOQmAGni"
79,PJQualityGuru,2023-08-19 23:20:52+00:00,"From day one, and on the stage at @IowaFaith’s April event, I have said I think it’s ridiculous our government sent $100 billion to Ukraine while we’re going broke here in America. My #TwoCents Plan will hold the government accountable for their reckless spending. #CampaignRewind https://t.co/qNaIM1sVj5"
80,PJQualityGuru,2023-08-19 22:02:47+00:00,RT @Michigan businessman Perry Johnson appears to be the ninth candidate to meet the Republican National Committee's qualifications to participate in the first GOP presidential primary debate set for Milwaukee next week.  https://t.co/cS61laWzPV https://t.co/lnGpd03LqK
81,NEWSMAX,2023-08-19 20:30:03+00:00,Michigan businessman Perry Johnson appears to be the ninth candidate to meet the Republican National Committee's qualifications to participate in the first GOP presidential primary debate set for Milwaukee next week.  https://t.co/cS61laWzPV https://t.co/lnGpd03LqK
82,PJQualityGuru,2023-08-19 21:21:38+00:00,"We only have inflation bc the government decided to recklessly spend YOUR money, and man, are they good at it! Instead of incentivizing departments to spend their entire budgets, my #TwoCents Plan will do just the opposite. It’s time to return to fiscal normalcy! #CampaignRewind https://t.co/PgiLNB3uuD"
83,PJQualityGuru,2023-08-19 20:49:08+00:00,"I’m as conservative as they come, and won’t apologize for it! Speaking to Iowans at the @IowaFaith event in April remains one of my favorite moments on the trail. People of faith united by the idea of a better future powered by conservative ideals, what could be better? #CampaignRewind"
84,PJQualityGuru,2023-08-19 20:29:56+00:00,"First-in-the-Nation Primary voters in New Hampshire have always believed in my Two-Cents Plan! Grateful for their support and hope they tune in on Wednesday night. 

#nhpolitics #fitn"
