,username,orario,text
85,SenDuckworth,2023-09-08 21:05:38+00:00,"Roses are red, violets are blue.

Poems aren't hurting our military.

No Coach, that's you. https://t.co/AB7459aUC7"
86,SenDuckworth,2023-09-08 20:31:39+00:00,RT @The FAA Reauthorization Act of 2023 will include provisions introduced by @SenDuckworth to improve air travel accessibility for people with disabilities. Hear about her reforms at the link below. 🔗 https://t.co/vJ42QGmMfA https://t.co/Y4VbbNTKyj
87,ASP,2023-09-08 19:30:52+00:00,The FAA Reauthorization Act of 2023 will include provisions introduced by @SenDuckworth to improve air travel accessibility for people with disabilities. Hear about her reforms at the link below. 🔗 https://t.co/vJ42QGmMfA https://t.co/Y4VbbNTKyj
88,SenDuckworth,2023-09-08 19:47:18+00:00,I couldn’t agree more.
89,disabledCSA,2023-09-07 00:22:00+00:00,"In response to CQ Roll Call’s September 6th “Capitol stair lift” cartoon, the Disabled Congressional Staff Association released the following statement: https://t.co/YnNHzIwYpS"
90,SenDuckworth,2023-09-08 15:39:57+00:00,"RT @The cartoon wasn’t just in poor taste. It also underlines that disabled people are not treated as full citizens. People do not expect us to have jobs, to get married, to have children. But we do all of those things."
91,slooterman,2023-09-08 03:30:25+00:00,"The cartoon wasn’t just in poor taste. It also underlines that disabled people are not treated as full citizens. People do not expect us to have jobs, to get married, to have children. But we do all of those things."
92,SenDuckworth,2023-09-08 02:12:08+00:00,"Did you see Roll Call's ableist cartoon yesterday? 

The daily experience of Americans with disabilities has no business being the punchline in any joke. https://t.co/iFRZK1xcFA"
93,SenDuckworth,2023-09-08 02:49:43+00:00,"RT @BRAVO 👏 SENATOR DUCKWORTH! The disability community is NOT a punch line. As the Senator so eloquently stated, there MANY staffers, people like her, and advocates like me that CANNOT walk up stairs, and need ACCESS to these facilities. This cartoon is ABLEST, AGEIST &amp; DISGUSTING!"
94,morethanmySLE,2023-09-08 02:46:09+00:00,"BRAVO 👏 SENATOR DUCKWORTH! The disability community is NOT a punch line. As the Senator so eloquently stated, there MANY staffers, people like her, and advocates like me that CANNOT walk up stairs, and need ACCESS to these facilities. This cartoon is ABLEST, AGEIST &amp; DISGUSTING!"
95,SenDuckworth,2023-09-08 02:49:33+00:00,RT @AmandaMoMorris: Disability often ends up being seen as a weakness or as a joke  —  unfortunately this cartoon portrays it as both.
96,AmandaMoMorris,2023-09-08 02:30:59+00:00,Disability often ends up being seen as a weakness or as a joke  —  unfortunately this cartoon portrays it as both.
97,SenDuckworth,2023-09-08 02:21:22+00:00,I can’t believe this was published in 2023 😳 https://t.co/3GCF3ooZcY
98,SenDuckworth,2023-09-07 18:00:51+00:00,"No matter how often you travel—or whether you walk or roll through your local airport—every one of us wants to be treated with dignity and respect when we fly.

@SenatorBaldwin, @SenMarkey and I broke down how we can help make that happen in @Newsweek.
https://t.co/v8bDvyqN7H"
99,SenDuckworth,2023-09-06 17:14:53+00:00,"RT @The secretaries of the Army, Navy and Air Force join @jaketapper to demand Sen. Tuberville end his military holds. Watch: https://t.co/6Zi5vp61fe"
100,CNN,2023-09-05 23:25:15+00:00,"The secretaries of the Army, Navy and Air Force join @jaketapper to demand Sen. Tuberville end his military holds. Watch: https://t.co/6Zi5vp61fe"
101,SenDuckworth,2023-09-06 17:00:49+00:00,"Senator Tuberville, several times: ""My hold isn't hurting military readiness.""

Three service secretaries: ""You're wrong.”

What more does Senator Tuberville need to hear?
https://t.co/G23TZjdQ7V"
102,SenDuckworth,2023-09-05 21:47:55+00:00,Congratulations to my dear friend @johnatkinsonil on his new role as chair of @intersectillin1! I can think of no one better to help continue the work of expanding economic development in our state.
103,intersectillin1,2023-09-05 20:31:13+00:00,We’re pleased to announce that John Atkinson has been nominated to lead Intersect Illinois’ board of directors. His experience will help advance our work to bring economic growth and jobs to #Illinois. Read the press release here: https://t.co/KxBPeA6USE https://t.co/rsmf81gVt2
104,SenDuckworth,2023-09-05 18:46:44+00:00,"Hope you get well soon, @FLOTUS!"
105,USATODAY,2023-09-05 03:18:03+00:00,"First lady Jill Biden tested positive for COVID-19 on Monday, the White House confirmed. President Joe Biden tested negative for the virus. https://t.co/dyexTLHWYn"
106,SenDuckworth,2023-09-05 17:17:06+00:00,"RT @Our partners from @SBAgov are on the ground with us in Cook County, IL providing low-interest loans that help homeowners, renters &amp; business owners recover from floods that damaged their homes &amp; personal property between June 29 and July 2, 2023. Apply: https://t.co/nbCmEcS1I7. https://t.co/VVrqVzlVyx"
107,femaregion5,2023-09-05 00:11:12+00:00,"Our partners from @SBAgov are on the ground with us in Cook County, IL providing low-interest loans that help homeowners, renters &amp; business owners recover from floods that damaged their homes &amp; personal property between June 29 and July 2, 2023. Apply: https://t.co/nbCmEcS1I7. https://t.co/VVrqVzlVyx"
108,SenDuckworth,2023-09-04 16:44:52+00:00,"Happy Labor Day! Let’s never forget who built the middle class: unions. By protecting the right to unionize, we can help secure better workplace conditions, better benefits and better wages for America’s workers."
109,SenDuckworth,2023-07-15 17:50:06+00:00,"For months now, thanks to one man who has never served in uniform a day in his life, the United States Senate has been failing our troops and military families.

Enough. In my new @msnbc op-ed, I'm calling on Senator Tuberville to end this charade. https://t.co/6RZZvDPjJs"
110,SenDuckworth,2023-09-01 22:51:25+00:00,"Trickle down economics never worked—but every jobs report, we're proving Bidenomics does.

#DemocratsDeliverMoreJobs.
https://t.co/vrhhdxU77o"
111,SenDuckworth,2023-08-31 20:32:31+00:00,"RT @We now have 5 DRCs open in Cook County, IL where survivors can get one-on-one help with the FEMA application process. https://t.co/l1sSy9pPYD"
112,femaregion5,2023-08-31 03:09:14+00:00,"We now have 5 DRCs open in Cook County, IL where survivors can get one-on-one help with the FEMA application process. https://t.co/l1sSy9pPYD"
113,SenDuckworth,2023-08-31 16:01:34+00:00,"To some naysayers, the Food Stamp Act of 1964 was the start of a mere ""government hand-out."" But they're wrong.

To millions of families—including my own—it can be a lifeline to help put food on the table.

It's the power of government at its best.

And I will always defend it."
114,SenDuckworth,2023-08-31 00:30:29+00:00,"Republicans—how can you read these text messages from students and not weep?

Not feel compelled to do something to stop this?

When will students' lives matter more to you than your checks from the gun lobby? https://t.co/Xxvjo44taS"
115,SenDuckworth,2023-08-30 21:32:48+00:00,"As DOL Acting Secretary, @ActSecJulieSu has helped:

—Broker a new contract for port workers
—Unveiled rules on how companies benefiting from the Inflation Reduction Act need to protect workers

Give her a follow! Then, let's confirm her so she can keep doing the job."
116,ActSecJulieSu,2023-08-28 15:38:11+00:00,"Hello everyone! I couldn’t wait any longer to share with you everything we have been doing here. I’m excited to build on the work @USDOL has done to ensure America’s workers have the tools they need to access high-quality, good-paying jobs.

Follow along! https://t.co/ZAOKTC32J0"
117,SenDuckworth,2023-08-30 18:48:07+00:00,"To me, there has never been a worse time to weaken pilot regulations.

Anyone who votes to reduce the 1,500 hour rule for pilot training will have blood on their hands when the inevitable accident occurs thanks to an inadequately trained flight crew. https://t.co/yYGa7XKAhw"
118,SenDuckworth,2023-08-30 18:46:06+00:00,"RT @""To me, there has never been a worse time to weaken pilot regulations, as 2023 has already been a chilling year for our civil aviation system. We’ve witnessed a disturbing rise of near-deadly close calls,"" writes @SenDuckworth https://t.co/ydsNSOXcrk"
119,TIME,2023-08-30 17:03:00+00:00,"""To me, there has never been a worse time to weaken pilot regulations, as 2023 has already been a chilling year for our civil aviation system. We’ve witnessed a disturbing rise of near-deadly close calls,"" writes @SenDuckworth https://t.co/ydsNSOXcrk"
120,SenDuckworth,2023-08-30 16:15:05+00:00,"With the Inflation Reduction Act, Democrats took on Big Pharma and won.

We empowered Medicare to negotiate the price of prescription drugs to help ensure no senior ever goes without the life-saving medication they need.

Let the negotiations begin."
121,POTUS,2023-08-29 14:00:01+00:00,"No senior should have to overpay for life-saving drugs to pad Big Pharma’s pockets.

My Administration is announcing the first 10 Medicare Part D drugs selected for price negotiation.

We're ending the days of deciding between buying your medicine or putting food on the table. https://t.co/oEMkaXAjWb"
122,SenDuckworth,2023-08-29 20:58:31+00:00,"On my Congressional Delegation to the Indo-Pacific, my goal was simple: strengthen our partnerships across Southeast Asia to strengthen our overseas partners’ economic investments that help power our economy here at home. In Illinois and beyond. https://t.co/7eMtyx5etM"
123,SenDuckworth,2023-08-29 19:34:09+00:00,RT @The freedom to CHOOSE when or whether to start a family should be YOURS. These 37 members of congress (and 100s more) are fighting to protect YOUR reproductive freedom. #HealthCareAwarenessMonth https://t.co/gxg4IB9iw0
124,HealthCareMonth,2023-08-28 14:00:02+00:00,The freedom to CHOOSE when or whether to start a family should be YOURS. These 37 members of congress (and 100s more) are fighting to protect YOUR reproductive freedom. #HealthCareAwarenessMonth https://t.co/gxg4IB9iw0
125,SenDuckworth,2023-08-29 16:37:08+00:00,"Too many in the disability community know what it's like to be denied or charged exorbitant extra fees to fly with a service animal.

It's so much more than a simple inconvenience. It's unjust and unnecessary.

I'm committed to fixing this.
https://t.co/EYilPvaDF9"
126,SenDuckworth,2023-08-29 16:34:43+00:00,"RT @The Department of Transportation changed service animal rules in an effort to curb flight disruptions from untrained pets.

But, blind people with guide dogs say the rule has made it difficult for them to fly: https://t.co/CfjdAj6LAm"
127,AmandaMoMorris,2023-08-28 15:43:11+00:00,"The Department of Transportation changed service animal rules in an effort to curb flight disruptions from untrained pets.

But, blind people with guide dogs say the rule has made it difficult for them to fly: https://t.co/CfjdAj6LAm"
128,SenDuckworth,2023-08-28 18:03:57+00:00,"On August 28, 1955, Emmett Till was abducted, bludgeoned and brutally murdered by white supremacists. He was only 14.

His horrific story should never be forgotten.

And with the site of his wake finally designated as a national monument, we're helping make sure it isn’t. https://t.co/eZJ0imNCyu"
129,SenDuckworth,2023-08-28 16:15:15+00:00,"Today marks the 60th anniversary of the historic March on Washington where hundreds of thousands of brave patriots took to the streets and demanded equal rights for all Americans.

Until Dr. Martin Luther King Jr.'s dream is fully realized, our work will not be finished. https://t.co/SVJPp7DszL"
