username,orario,text
jonathanvswan,2023-09-01 04:03:22+00:00,"Jeff Roe, recorded w/o his knowledge, tells donors:
-Needs $50m ASAP
-Needs $5m/mth to sustain Iowa operation
-DeSantis has 60 days to beat Trump
-Placing bets now hoping donors cover them later
-Nikki Haley ""is not actually a lovely person""
w @maggieNYT
https://t.co/UQhfBIuWRY"
jonathanvswan,2023-09-01 04:14:26+00:00,"RT @@jonathanvswan @maggieNYT Perfect:

“Now let me tell you a secret — don’t leak this,” the strategist, Jeff Roe, told the donors last Wednesday, according to a recording of the meeting reviewed by The New York Times."
GoldsmithB,2023-09-01 04:08:27+00:00,"@jonathanvswan @maggieNYT Perfect:

“Now let me tell you a secret — don’t leak this,” the strategist, Jeff Roe, told the donors last Wednesday, according to a recording of the meeting reviewed by The New York Times."
jonathanvswan,2023-09-01 04:04:04+00:00,A portion of this meeting was reported on earlier on Thursday by CNN: https://t.co/R9YECllX5h
jonathanvswan,2023-08-30 14:23:50+00:00,RT @Trump Could Clinch the Nomination Before the G.O.P. Knows if He’s a Felon w/ @reidepstein @maggieNYT @jonathanvswan https://t.co/XARUqyd4Fq
charlie_savage,2023-08-30 14:07:56+00:00,Trump Could Clinch the Nomination Before the G.O.P. Knows if He’s a Felon w/ @reidepstein @maggieNYT @jonathanvswan https://t.co/XARUqyd4Fq
jonathanvswan,2023-08-30 13:43:28+00:00,"""It's a front-runner set of rules now."" A deeper look at how the political calendar intersects with the legal calendar next year. w @reidepstein @maggieNYT @charlie_savage -- https://t.co/wPmMU8lK52"
jonathanvswan,2023-08-28 19:39:52+00:00,"RT @Republicans claim Biden ""has shut down energy production in America.” In fact, US oil production is set to reach an all-time high of 12.8 million barrels a day this year and 13.1 million in 2024, higher than under Trump or any prior president. @bjlefebvre https://t.co/LnT1HWLbr2"
peterbakernyt,2023-08-28 16:29:35+00:00,"Republicans claim Biden ""has shut down energy production in America.” In fact, US oil production is set to reach an all-time high of 12.8 million barrels a day this year and 13.1 million in 2024, higher than under Trump or any prior president. @bjlefebvre https://t.co/LnT1HWLbr2"
jonathanvswan,2023-08-27 19:56:49+00:00,"RT @Like this @jonathanvswan riff on the GOP as a mid-60s college campus, where Animal House types (Pence) are co-existing with those seeking more penetrating modes of living (Vivek)

""inhabiting different planets and speaking in different languages""

https://t.co/ncbiJbk1V7"
jmart,2023-08-27 19:18:19+00:00,"Like this @jonathanvswan riff on the GOP as a mid-60s college campus, where Animal House types (Pence) are co-existing with those seeking more penetrating modes of living (Vivek)

""inhabiting different planets and speaking in different languages""

https://t.co/ncbiJbk1V7"
jonathanvswan,2023-08-27 19:56:22+00:00,"RT @Important contours of the GOP debate and the efforts to cling to Reaganism defined by Pence's performance, while Ramaswamy embodied the rejection of that mantle by the new right. Via @jonathanvswan https://t.co/60XuEQmYDU"
maggieNYT,2023-08-27 17:14:33+00:00,"Important contours of the GOP debate and the efforts to cling to Reaganism defined by Pence's performance, while Ramaswamy embodied the rejection of that mantle by the new right. Via @jonathanvswan https://t.co/60XuEQmYDU"
jonathanvswan,2023-08-24 00:12:48+00:00,"RT @NEW: Ron DeSantis was livid.

New reporting with @maggienyt on fallout from the super PAC memo and what's at stake in tonight's debate.

https://t.co/dYxsqlqHXK"
ShaneGoldmacher,2023-08-23 19:14:04+00:00,"NEW: Ron DeSantis was livid.

New reporting with @maggienyt on fallout from the super PAC memo and what's at stake in tonight's debate.

https://t.co/dYxsqlqHXK"
jonathanvswan,2023-08-23 22:52:36+00:00,"RT @In an interview with Jewish Insider, Ohio US Senate candidate @FrankLaRose splits with former President Trump over Ukraine: https://t.co/ppaqG0EezK"
henryrodgersdc,2023-08-23 17:21:02+00:00,"In an interview with Jewish Insider, Ohio US Senate candidate @FrankLaRose splits with former President Trump over Ukraine: https://t.co/ppaqG0EezK"
jonathanvswan,2023-08-22 17:41:56+00:00,RT @maggieNYT: The Mark Meadows high-wire legal strategy @jonathanvswan @alanfeuer @lukebroadwater me https://t.co/ENa0sxDPeJ
maggieNYT,2023-08-22 17:40:48+00:00,The Mark Meadows high-wire legal strategy @jonathanvswan @alanfeuer @lukebroadwater me https://t.co/ENa0sxDPeJ
jonathanvswan,2023-08-22 17:40:21+00:00,The most detailed look so far at Mark Meadows' legal strategy and behind-the-scenes dealings with Jack Smith's office. (&amp; still a lot remains unknown). Here's a gift link so you can read it for free. w @alanfeuer @lukebroadwater @maggieNYT  https://t.co/cncGdn8ChG
jonathanvswan,2023-08-20 16:35:36+00:00,On the matter of honesty -- among Trump voters -- Trump leads 'religious leaders' by nearly 30 percentage points and 'friends and family' by 8 percentage points.
CBSNewsPoll,2023-08-20 16:12:56+00:00,"Why haven’t the indictments hurt?

In part it’s b/c Trump voters  generally believe it's Trump who tells them the truth.
More than conservative media and their own friends &amp; family.
Trump leads among those say it's very important a nominee is honest &amp; trustworthy. https://t.co/WwR8GWci8l"
jonathanvswan,2023-08-20 16:27:01+00:00,How Many of Trump’s Trials Will Happen Before the Election? My colleagues' best efforts to answer this important question --&gt; https://t.co/POqQstP9jr
jonathanvswan,2023-08-20 16:08:10+00:00,"RT @AlexThomp: Among voters who say that honesty is “very important” to them, Trump leads 61 to 17 https://t.co/K5Y4vDDxm3"
