username,date,text,cleaned_text,lemmantized_text,stemmed_text
CollinRugg,2023-07-09 00:09:48+00:00,CNN hates this: https://t.co/cpNkzxT8wl,cnn hates,cnn hate,cnn hate
CollinRugg,2023-07-08 18:29:49+00:00,"JUST IN: Hunter Biden’s ‘sweetheart’ plea hearing may be delayed in response to IRS whistleblower accusations against the DOJ including claims that Merrick Garland lied to Congress. Looks like the DOJ is feeling the heat. During a recent interview with CBS News, IRS whistleblower Gary Shapley confirmed that the DOJ stepped in to protect the Biden family, saying Hunter expensed prostitutes, a sex club membership and hotel rooms for drug dealers. ""If this was any other person, they would likely have already served their sentence."" Shapley also said any leads that led to Joe Biden were immediately blocked. ""There was certain investigative steps we weren't allowed to take that could have led us to President Biden."" The DOJ is the biggest threat to democracy in America.",hunter bidens sweetheart plea hearing may delayed response irs whistleblower accusations doj including claims merrick garland lied congress looks like doj feeling heat recent interview cbs news irs whistleblower gary shapley confirmed doj stepped protect biden family saying hunter expensed prostitutes sex club membership hotel rooms drug dealers person would likely already served sentence shapley also said leads led joe biden immediately blocked certain investigative steps allowed take could led us president biden doj biggest threat democracy america,hunter bidens sweetheart plea hearing may delayed response irs whistleblower accusation doj including claim merrick garland lied congress look like doj feeling heat recent interview cbs news irs whistleblower gary shapley confirmed doj stepped protect biden family saying hunter expensed prostitute sex club membership hotel room drug dealer person would likely already served sentence shapley also said lead led joe biden immediately blocked certain investigative step allowed take could led u president biden doj biggest threat democracy america,hunter biden sweetheart plea hear may delay respons ir whistleblow accus doj includ claim merrick garland lie congress look like doj feel heat recent interview cb news ir whistleblow gari shapley confirm doj step protect biden famili say hunter expens prostitut sex club membership hotel room drug dealer person would like alreadi serv sentenc shapley also said lead led joe biden immedi block certain investig step allow take could led us presid biden doj biggest threat democraci america
CollinRugg,2023-07-08 18:30:49+00:00,Hunter Biden Plea Hearing May Be Postponed As DOJ Considers Delay https://t.co/UQkANk67jU,hunter biden plea hearing may postponed doj considers delay,hunter biden plea hearing may postponed doj considers delay,hunter biden plea hear may postpon doj consid delay
CollinRugg,2023-07-08 01:08:22+00:00,"NEW: Tucker Carlson tells critics of his airing of the J6 footage, “F*** you!” “It was not an insurrection. And to put Jacob Chansley, an American citizen, a Navy veteran, in jail for years after he was let into the Senate Chamber by uniformed Capitol Hill police officers.” “And then I play that and I'm the bad guy. F*** you!” 🔥🔥🔥",tucker carlson tells critics airing footage insurrection put jacob chansley american citizen navy veteran jail years let senate chamber uniformed capitol hill police officers play bad guy,tucker carlson tell critic airing footage insurrection put jacob chansley american citizen navy veteran jail year let senate chamber uniformed capitol hill police officer play bad guy,tucker carlson tell critic air footag insurrect put jacob chansley american citizen navi veteran jail year let senat chamber uniform capitol hill polic offic play bad guy
CollinRugg,2023-07-07 18:54:27+00:00,"JUST IN: During an interview with Russell Brand, Tucker Carlson says he loves Donald Trump, specifically his stance on the war in Ukraine. “Trump is the only person… who is saying: ‘Wait a second. You know, why are we supporting an endless war in Ukraine?’” “All I can say at this point is I'm so grateful that he has that position. He's right. And everyone in Washington is wrong, everyone.” “Trump is right on that question… the war is reshaping the world. It's reshaping the economy of the world. It's reshaping populations.” America needs Tucker Carlson 🔥",interview russell brand tucker carlson says loves donald trump specifically stance war ukraine trump person saying wait second know supporting endless war ukraine say point grateful position right everyone washington wrong everyone trump right question war reshaping world reshaping economy world reshaping populations america needs tucker carlson,interview russell brand tucker carlson say love donald trump specifically stance war ukraine trump person saying wait second know supporting endless war ukraine say point grateful position right everyone washington wrong everyone trump right question war reshaping world reshaping economy world reshaping population america need tucker carlson,interview russel brand tucker carlson say love donald trump specif stanc war ukrain trump person say wait second know support endless war ukrain say point grate posit right everyon washington wrong everyon trump right question war reshap world reshap economi world reshap popul america need tucker carlson
CollinRugg,2023-07-07 18:56:19+00:00,Tucker also opened up about his firing from Fox: https://t.co/XuKPZOwTQ9,tucker also opened firing fox,tucker also opened firing fox,tucker also open fire fox
CollinRugg,2023-07-07 16:47:36+00:00,"NEW: U.S. state media outlets are rushing to attack and slander ‘Sound of Freedom,’ a new movie exposing the reality of child sex trafficking. Since when is opposing child sex trafficking a bad thing? The Guardian headline: Sound of Freedom: the QAnon-adjacent thriller seducing America Jezebel headline: 'Sound of Freedom' Is an Anti-Child Trafficking Fantasy Fit for QAnon Clown show. Meanwhile ‘Sound of Freedom’ just became the number 1 movie in America.",yous state media outlets rushing attack slander sound freedom movie exposing reality child sex trafficking since opposing child sex trafficking bad thing guardian headline sound freedom qanonadjacent thriller seducing america jezebel headline sound freedom antichild trafficking fantasy fit qanon clown show meanwhile sound freedom became number movie america,yous state medium outlet rushing attack slander sound freedom movie exposing reality child sex trafficking since opposing child sex trafficking bad thing guardian headline sound freedom qanonadjacent thriller seducing america jezebel headline sound freedom antichild trafficking fantasy fit qanon clown show meanwhile sound freedom became number movie america,you state media outlet rush attack slander sound freedom movi expos realiti child sex traffick sinc oppos child sex traffick bad thing guardian headlin sound freedom qanonadjac thriller seduc america jezebel headlin sound freedom antichild traffick fantasi fit qanon clown show meanwhil sound freedom becam number movi america
CollinRugg,2023-07-07 16:56:52+00:00,At least there is one good Hollywood celeb out there: https://t.co/08LodSaKwB,least one good hollywood celeb,least one good hollywood celeb,least one good hollywood celeb
CollinRugg,2023-07-07 00:16:36+00:00,"BREAKING: Biden corruption whistleblower Gal Luft, who recently went into hiding in fear for his life, reveals how a mole inside the FBI was tipping off Hunter Biden and his Chinese business partners. Luft came to the DOJ to alert them of potential crimes being committed by the Biden family however instead of looking deeper into the matter, the DOJ worked to cover up Luft’s allegations. Isn’t it funny how the Department of ‘Justice’ will search in every crevice for a crime against Trump but won’t look at evidence into the Bidens even if they’re slapped in the face with it?",biden corruption whistleblower gal luft recently went hiding fear life reveals mole inside fbi tipping hunter biden chinese business partners luft came doj alert potential crimes committed biden family however instead looking deeper matter doj worked cover lufts allegations funny department justice search every crevice crime trump look evidence bidens even slapped face,biden corruption whistleblower gal luft recently went hiding fear life reveals mole inside fbi tipping hunter biden chinese business partner luft came doj alert potential crime committed biden family however instead looking deeper matter doj worked cover lufts allegation funny department justice search every crevice crime trump look evidence bidens even slapped face,biden corrupt whistleblow gal luft recent went hide fear life reveal mole insid fbi tip hunter biden chines busi partner luft came doj alert potenti crime commit biden famili howev instead look deeper matter doj work cover luft alleg funni depart justic search everi crevic crime trump look evid biden even slap face
CollinRugg,2023-07-07 00:31:15+00:00,Missing Biden whistleblower breaks silence: https://t.co/lPGGe2bmP5,missing biden whistleblower breaks silence,missing biden whistleblower break silence,miss biden whistleblow break silenc
CollinRugg,2023-07-06 22:27:13+00:00,"BREAKING: The cocaine found in the White House was located “in a much more secure area” near the Situation Room. “This was found in a much more secure place, limited access place than that West Wing reception area... it's down near the Situation Room right off west executive down below.” “Normal people, average people just can't get in there, even with the entry from the northwest gate.” Wow, another narrative destroyed. Shocker. Where’s Hunter?",cocaine found white house located much secure area near situation room found much secure place limited access place west wing reception area near situation room right west executive normal people average people cannot get even entry northwest gate wow another narrative destroyed shocker hunter,cocaine found white house located much secure area near situation room found much secure place limited access place west wing reception area near situation room right west executive normal people average people can not get even entry northwest gate wow another narrative destroyed shocker hunter,cocain found white hous locat much secur area near situat room found much secur place limit access place west wing recept area near situat room right west execut normal peopl averag peopl can not get even entri northwest gate wow anoth narr destroy shocker hunter
CollinRugg,2023-07-06 17:37:14+00:00,"JUST IN: Former FBI agent and acting commissioner of the Customs and Border Protection Agency under Trump Mark Morgan says the White House cocaine mystery should take “about 30 minutes to solve.” “There’s a manifest. There are cameras. I could go on. This literally should take them about 30 minutes to figure out whose cocaine it was.” “Whether it was a series of staffers, who apparently might be deeply involved, or one staffer or Hunter Biden himself, it doesn’t really matter. The reality is that you have a president and a White House that have a disregard for the law, they really don’t care.” If the cocaine didn’t belong to Hunter Biden wouldn’t you think the White House would be eager to get the truth out?",former fbi agent acting commissioner customs border protection agency trump mark morgan says white house cocaine mystery take minutes solve manifest cameras could go literally take minutes figure whose cocaine whether series staffers apparently might deeply involved one staffer hunter biden really matter reality president white house disregard law really care cocaine belong hunter biden would think white house would eager get truth,former fbi agent acting commissioner custom border protection agency trump mark morgan say white house cocaine mystery take minute solve manifest camera could go literally take minute figure whose cocaine whether series staffer apparently might deeply involved one staffer hunter biden really matter reality president white house disregard law really care cocaine belong hunter biden would think white house would eager get truth,former fbi agent act commission custom border protect agenc trump mark morgan say white hous cocain mysteri take minut solv manifest camera could go liter take minut figur whose cocain whether seri staffer appar might deepli involv one staffer hunter biden realli matter realiti presid white hous disregard law realli care cocain belong hunter biden would think white hous would eager get truth
CollinRugg,2023-07-06 17:40:57+00:00,Why is the White House slow-walking this? https://t.co/UnwgIQv78Y,white house slowwalking,white house slowwalking,white hous slowwalk
CollinRugg,2023-07-05 23:00:01+00:00,"I’m not saying Hunter Biden snorted cocaine at the White House but if he did, I would expect it to look exactly like this. https://t.co/n3VykREfgq",saying hunter biden snorted cocaine white house would expect look exactly like,saying hunter biden snorted cocaine white house would expect look exactly like,say hunter biden snort cocain white hous would expect look exactli like
CollinRugg,2023-07-05 16:00:47+00:00,"JUST NOW: CNN fumes after federal judge rules the Biden administration can no longer collude with Big Tech to censor Americans. “It’s a dramatic decision by this judge if you read through it… This is a conservative ideology that clearly comes through in this decision, it’s a conservative political ideology.” Supporting free speech is now a “conservative ideology”!",cnn fumes federal judge rules biden administration longer collude big tech censor americans dramatic decision judge read conservative ideology clearly comes decision conservative political ideology supporting free speech conservative ideology,cnn fume federal judge rule biden administration longer collude big tech censor american dramatic decision judge read conservative ideology clearly come decision conservative political ideology supporting free speech conservative ideology,cnn fume feder judg rule biden administr longer collud big tech censor american dramat decis judg read conserv ideolog clearli come decis conserv polit ideolog support free speech conserv ideolog
CollinRugg,2023-07-05 16:12:59+00:00,Federal Judge Says Biden Likely Violated the 1st Amendment https://t.co/2XA42O2mWu,federal judge says biden likely violated st amendment,federal judge say biden likely violated st amendment,feder judg say biden like violat st amend
CollinRugg,2023-07-04 16:25:32+00:00,"On April 25, 1976, during a game between the Chicago Cubs and the Los Angeles Dodgers at Dodger Stadium, two protestors ran onto the field and tried burning an American flag. Cubs center fielder Rick Monday quickly ran over and grabbed the flag to save it before the protestors could light it on fire. His quick action was met with a standing ovation from the crowd. When asked later about the incident, Monday said: ""If you're going to burn the flag, don't do it around me. I've been to too many veterans' hospitals and seen too many broken bodies of guys who tried to protect it."" Happy 4th of July! 🇺🇸",april game chicago cubs los angeles dodgers dodger stadium two protestors ran onto field tried burning american flag cubs center fielder rick monday quickly ran grabbed flag save protestors could light fire quick action met standing ovation crowd asked later incident monday said going burn flag around many veterans hospitals seen many broken bodies guys tried protect happy th july,april game chicago cub los angeles dodger dodger stadium two protestors ran onto field tried burning american flag cub center fielder rick monday quickly ran grabbed flag save protestors could light fire quick action met standing ovation crowd asked later incident monday said going burn flag around many veteran hospital seen many broken body guy tried protect happy th july,april game chicago cub lo angel dodger dodger stadium two protestor ran onto field tri burn american flag cub center fielder rick monday quickli ran grab flag save protestor could light fire quick action met stand ovat crowd ask later incid monday said go burn flag around mani veteran hospit seen mani broken bodi guy tri protect happi th juli
CollinRugg,2023-07-03 20:45:08+00:00,"NEW: Glass bottling plants for Bud Light are closing down as the boycotts against the beer brand continue. The Ardagh Group is closing down their two plants “due to slow sales with Anheuser-InBev,” putting over 600 people out of work. “Because of Budweiser no longer selling the bottle, they no longer needed our product,” said machine repair mechanic David Williams. Weekly sales for Bud Light remain brutal, down 25%.",glass bottling plants bud light closing boycotts beer brand continue ardagh group closing two plants due slow sales anheuserinbev putting people work budweiser longer selling bottle longer needed product said machine repair mechanic david williams weekly sales bud light remain brutal,glass bottling plant bud light closing boycott beer brand continue ardagh group closing two plant due slow sale anheuserinbev putting people work budweiser longer selling bottle longer needed product said machine repair mechanic david williams weekly sale bud light remain brutal,glass bottl plant bud light close boycott beer brand continu ardagh group close two plant due slow sale anheuserinbev put peopl work budweis longer sell bottl longer need product said machin repair mechan david william weekli sale bud light remain brutal
CollinRugg,2023-07-03 15:59:46+00:00,"NEW: Mel Gibson is promoting ‘Sound of Freedom’ which is set to be released tomorrow July 4th, exposing the reality of child sex trafficking. “The most disturbing problems in our world today is human trafficking, and particularly the trafficking of children. Now, the first step in eradicating this crime is awareness. Go see Sound of Freedom.” If only more Hollywood celebrities cared to use their platform for good.",mel gibson promoting sound freedom set released tomorrow july th exposing reality child sex trafficking disturbing problems world today human trafficking particularly trafficking children first step eradicating crime awareness go see sound freedom hollywood celebrities cared use platform good,mel gibson promoting sound freedom set released tomorrow july th exposing reality child sex trafficking disturbing problem world today human trafficking particularly trafficking child first step eradicating crime awareness go see sound freedom hollywood celebrity cared use platform good,mel gibson promot sound freedom set releas tomorrow juli th expos realiti child sex traffick disturb problem world today human traffick particularli traffick children first step erad crime awar go see sound freedom hollywood celebr care use platform good
CollinRugg,2023-07-02 22:42:16+00:00,"Hunter Biden filmed himself smoking crack, driving 172 MPH to Las Vegas. The smartest man Joe Biden knows. https://t.co/c14rwizN18",hunter biden filmed smoking crack driving mph las vegas smartest man joe biden knows,hunter biden filmed smoking crack driving mph la vega smartest man joe biden know,hunter biden film smoke crack drive mph la vega smartest man joe biden know
CollinRugg,2023-07-01 01:04:39+00:00,"NEW: Rep. James Comer believes Biden may have committed treason, saying the Biden family cashed in on upwards of $40 million in exchange for influence. “It borders on treason, in my opinion,” Comer said. Comer now has reason to believe that the Chinese Communist Party is still influencing Biden’s decisions. “One of the first things Joe Biden did was he ended [the China initiative], he ended it, and he said it was on the basis of racial profiling and discrimination. The only country that benefited from that would be the Chinese Communist Party.” “The whole business model for the Bidens with CEFC was to try to help China gain access, to reduce the barriers of entry for China. Because after China bought into the Smithfield food processing facility, the United States government really ramped up the barriers to entry for China.” “So one of the things, and you’re gonna hear somebody talk about this in a deposition very soon, that the Bidens agreed to accept money from China to help them invest in the United States.” WOW 🔥",rep james comer believes biden may committed treason saying biden family cashed upwards million exchange influence borders treason opinion comer said comer reason believe chinese communist party still influencing bidens decisions one first things joe biden ended china initiative ended said basis racial profiling discrimination country benefited would chinese communist party whole business model bidens cefc try help china gain access reduce barriers entry china china bought smithfield food processing facility united states government really ramped barriers entry china one things going hear somebody talk deposition soon bidens agreed accept money china help invest united states wow,rep james comer belief biden may committed treason saying biden family cashed upwards million exchange influence border treason opinion comer said comer reason believe chinese communist party still influencing bidens decision one first thing joe biden ended china initiative ended said basis racial profiling discrimination country benefited would chinese communist party whole business model bidens cefc try help china gain access reduce barrier entry china china bought smithfield food processing facility united state government really ramped barrier entry china one thing going hear somebody talk deposition soon bidens agreed accept money china help invest united state wow,rep jame comer believ biden may commit treason say biden famili cash upward million exchang influenc border treason opinion comer said comer reason believ chines communist parti still influenc biden decis one first thing joe biden end china initi end said basi racial profil discrimin countri benefit would chines communist parti whole busi model biden cefc tri help china gain access reduc barrier entri china china bought smithfield food process facil unit state govern realli ramp barrier entri china one thing go hear somebodi talk deposit soon biden agre accept money china help invest unit state wow
CollinRugg,2023-06-30 16:42:35+00:00,"BREAKING: Supreme Court rules in favor of website designer who refused to make a website for a gay marriage. “The 1st Amendment envisions the US as a rich and complex place where all persons are free to think and speak as they wish,” wrote Gorsuch. https://t.co/I4vvsjvFQ9",supreme court rules favor website designer refused make website gay marriage st amendment envisions us rich complex place persons free think speak wish wrote gorsuch,supreme court rule favor website designer refused make website gay marriage st amendment envisions u rich complex place person free think speak wish wrote gorsuch,suprem court rule favor websit design refus make websit gay marriag st amend envis us rich complex place person free think speak wish wrote gorsuch
CollinRugg,2023-06-30 00:57:27+00:00,"BREAKING: Hunter Biden’s former business partner who worked closely with Hunter and James Biden on a China energy deal wanted to testify against the Bidens but was denied by Delaware U.S. Attorney David Weiss. According to CBS News, Tony Bobulinski was ignored by Weiss after he requested to testify against the Bidens. “I’ve heard Joe Biden say that he’s never discussed business with Hunter. That is false. I have firsthand knowledge about this because I directly dealt with the Biden family, including Joe Biden,” Bobulinski previously said. Pretty crazy how our so called justice system won’t pursue certain criminals even if they are hit in the face with evidence.",hunter bidens former business partner worked closely hunter james biden china energy deal wanted testify bidens denied delaware yous attorney david weiss according cbs news tony bobulinski ignored weiss requested testify bidens heard joe biden say hes never discussed business hunter false firsthand knowledge directly dealt biden family including joe biden bobulinski previously said pretty crazy called justice system pursue certain criminals even hit face evidence,hunter bidens former business partner worked closely hunter james biden china energy deal wanted testify bidens denied delaware yous attorney david wei according cbs news tony bobulinski ignored wei requested testify bidens heard joe biden say he never discussed business hunter false firsthand knowledge directly dealt biden family including joe biden bobulinski previously said pretty crazy called justice system pursue certain criminal even hit face evidence,hunter biden former busi partner work close hunter jame biden china energi deal want testifi biden deni delawar you attorney david weiss accord cb news toni bobulinski ignor weiss request testifi biden heard joe biden say he never discuss busi hunter fals firsthand knowledg directli dealt biden famili includ joe biden bobulinski previous said pretti crazi call justic system pursu certain crimin even hit face evid
CollinRugg,2023-06-29 21:59:28+00:00,"While everyone is freaking out about the Affirmative Action ruling made by the Supreme Court today, just remember that the college system is one of the biggest scams in modern history. Putting the whole indoctrination thing to the side, many college students will spend $200,000 for a four year degree that doesn't guarantee them anything but a degree. From there, many will settle for an average, comparatively low wage job. We don't even trust 18 year olds to drink alcohol but we let them take on $200,000 in debt as teenagers? The price of college is going higher and higher and the degree you get means less and less. These individuals will then spend the next 10+ years after college paying off this debt and will live miserably climbing the corporate ladder until they die. All because the government, parents and society told them they need to get a 4 year degree. My point? The government wants you to think that you NEED college. You don't, unless you want to be a doctor, lawyer, etc.",everyone freaking affirmative action ruling made supreme court today remember college system one biggest scams modern history putting whole indoctrination thing side many college students spend four year degree guarantee anything degree many settle average comparatively low wage job even trust year olds drink alcohol let take debt teenagers price college going higher higher degree get means less less individuals spend next years college paying debt live miserably climbing corporate ladder die government parents society told need get year degree point government wants think need college unless want doctor lawyer etc,everyone freaking affirmative action ruling made supreme court today remember college system one biggest scam modern history putting whole indoctrination thing side many college student spend four year degree guarantee anything degree many settle average comparatively low wage job even trust year old drink alcohol let take debt teenager price college going higher higher degree get mean le le individual spend next year college paying debt live miserably climbing corporate ladder die government parent society told need get year degree point government want think need college unless want doctor lawyer etc,everyon freak affirm action rule made suprem court today rememb colleg system one biggest scam modern histori put whole indoctrin thing side mani colleg student spend four year degre guarante anyth degre mani settl averag compar low wage job even trust year old drink alcohol let take debt teenag price colleg go higher higher degre get mean less less individu spend next year colleg pay debt live miser climb corpor ladder die govern parent societi told need get year degre point govern want think need colleg unless want doctor lawyer etc
CollinRugg,2023-06-29 16:48:18+00:00,"NEW: Tucker Carlson wants to take Fox News head on as he has allegedly been raising money behind the scenes to launch his own media company according to Puck news. “I am told he is raising capital to launch a new company that may yet prove more influential. He’ll certainly benefit from an incongruous number of ultra wealthy conservative media investors and a scant (though growing) number of opportunities, as Glenn Beck and the tandem of Ben Shapiro and Jeremy Boreing have demonstrated,"" @DylanByers reported. ""Tucker’s new media play might—if executed adroitly—serve as a paradigm for a generation of TV news personalities with huge followings and fandoms who remain marooned to their desks amid shrinking audiences."" Do it, @TuckerCarlson 🔥",tucker carlson wants take fox news head allegedly raising money behind scenes launch media company according puck news told raising capital launch company may yet prove influential hell certainly benefit incongruous number ultra wealthy conservative media investors scant though growing number opportunities glenn beck tandem ben shapiro jeremy boreing demonstrated reported tuckers media play mightif executed adroitlyserve paradigm generation tv news personalities huge followings fandoms remain marooned desks amid shrinking audiences,tucker carlson want take fox news head allegedly raising money behind scene launch medium company according puck news told raising capital launch company may yet prove influential hell certainly benefit incongruous number ultra wealthy conservative medium investor scant though growing number opportunity glenn beck tandem ben shapiro jeremy boreing demonstrated reported tucker medium play mightif executed adroitlyserve paradigm generation tv news personality huge following fandom remain marooned desk amid shrinking audience,tucker carlson want take fox news head allegedli rais money behind scene launch media compani accord puck news told rais capit launch compani may yet prove influenti hell certainli benefit incongru number ultra wealthi conserv media investor scant though grow number opportun glenn beck tandem ben shapiro jeremi bore demonstr report tucker media play mightif execut adroitlyserv paradigm gener tv news person huge follow fandom remain maroon desk amid shrink audienc
CollinRugg,2023-06-29 04:44:15+00:00,"NEW: IRS whistleblower Gary Shapley gets specific, says Hunter Biden was paid $8.3M from Ukraine, China and Romania. ""It was around $8.3 million [Hunter] received,” Shapley said during an interview on Fox News. “From who?” ""They came from China, from CEFC, came from Ukraine and from Romania.” … and the Department of ‘Justice’ tried covering this all up. Criminal.",irs whistleblower gary shapley gets specific says hunter biden paid ukraine china romania around million hunter received shapley said interview fox news came china cefc came ukraine romania department justice tried covering criminal,irs whistleblower gary shapley get specific say hunter biden paid ukraine china romania around million hunter received shapley said interview fox news came china cefc came ukraine romania department justice tried covering criminal,ir whistleblow gari shapley get specif say hunter biden paid ukrain china romania around million hunter receiv shapley said interview fox news came china cefc came ukrain romania depart justic tri cover crimin
CollinRugg,2023-06-29 00:47:28+00:00,Anheuser-Busch CEO suggests Bud Light brand is almost as iconic as the American flag. LMAO 🤣 https://t.co/fgS3Iw03LC,anheuserbusch ceo suggests bud light brand almost iconic american flag lmao,anheuserbusch ceo suggests bud light brand almost iconic american flag lmao,anheuserbusch ceo suggest bud light brand almost icon american flag lmao
CollinRugg,2023-06-29 00:09:22+00:00,BREAKING: Police body cam footage from the Allen TX mall shooting has been released. The officer is shown running towards the shooting *without* backup and taking out the shooter by himself. HERO. https://t.co/zcJpU6KyWN,police body cam footage allen tx mall shooting released officer shown running towards shooting without backup taking shooter hero,police body cam footage allen tx mall shooting released officer shown running towards shooting without backup taking shooter hero,polic bodi cam footag allen tx mall shoot releas offic shown run toward shoot without backup take shooter hero
CollinRugg,2023-06-28 21:14:27+00:00,"NEW: Paul Ryan says it's 'dangerous' if Trump is elected and says he will vote for any Republican besides Trump. ""I'm a never again Trumper so obviously the 33% Trump base doesn't like me because I'm very clear, I don't think he's fit and I don't think he can win. Liz is right, he could and that's dangerous."" Uniparty says what?",paul ryan says dangerous trump elected says vote republican besides trump never trumper obviously trump base like clear think fit think win liz right could dangerous uniparty says,paul ryan say dangerous trump elected say vote republican besides trump never trumper obviously trump base like clear think fit think win liz right could dangerous uniparty say,paul ryan say danger trump elect say vote republican besid trump never trumper obvious trump base like clear think fit think win liz right could danger uniparti say
CollinRugg,2023-06-28 21:24:47+00:00,Paul Ryan is basically a Democrat at this point. https://t.co/wsRfSHPKA3,paul ryan basically democrat point,paul ryan basically democrat point,paul ryan basic democrat point
CollinRugg,2023-06-28 17:28:45+00:00,"JUST IN: Biden gets visibly upset when a reporter asks about how he and his son allegedly coerced a Chinese official to send money. “NO!!” Biden yelled. Looks like someone is feeling the heat. Here are the facts: - Hunter Biden allegedly used his father to pressure a Chinese official to send money. - One week later, $5M hit the Biden bank account from China according to bank records. - $1M was then moved to Biden’s brother’s consulting firm. - Hunter Biden’s attorney didn’t deny the claims but called them “misleading.”",biden gets visibly upset reporter asks son allegedly coerced chinese official send money biden yelled looks like someone feeling heat facts hunter biden allegedly used father pressure chinese official send money one week later hit biden bank account china according bank records moved bidens brothers consulting firm hunter bidens attorney deny claims called misleading,biden get visibly upset reporter asks son allegedly coerced chinese official send money biden yelled look like someone feeling heat fact hunter biden allegedly used father pressure chinese official send money one week later hit biden bank account china according bank record moved bidens brother consulting firm hunter bidens attorney deny claim called misleading,biden get visibl upset report ask son allegedli coerc chines offici send money biden yell look like someon feel heat fact hunter biden allegedli use father pressur chines offici send money one week later hit biden bank account china accord bank record move biden brother consult firm hunter biden attorney deni claim call mislead
CollinRugg,2023-06-28 02:53:29+00:00,"JUST IN: Whistleblower Gary Shapley confirms to CBS News that the Department of 'Justice' stepped in to protect the Biden family, saying Hunter expensed prostitutes, a sex club membership and hotel rooms for drug dealers. ""If this was any other person, they would likely have already served their sentence."" Shapley also said any leads that led to Joe Biden were immediately blocked. ""There was certain investigative steps we weren't allowed to take that could have led us to President Biden."" The definition of corruption.",whistleblower gary shapley confirms cbs news department justice stepped protect biden family saying hunter expensed prostitutes sex club membership hotel rooms drug dealers person would likely already served sentence shapley also said leads led joe biden immediately blocked certain investigative steps allowed take could led us president biden definition corruption,whistleblower gary shapley confirms cbs news department justice stepped protect biden family saying hunter expensed prostitute sex club membership hotel room drug dealer person would likely already served sentence shapley also said lead led joe biden immediately blocked certain investigative step allowed take could led u president biden definition corruption,whistleblow gari shapley confirm cb news depart justic step protect biden famili say hunter expens prostitut sex club membership hotel room drug dealer person would like alreadi serv sentenc shapley also said lead led joe biden immedi block certain investig step allow take could led us presid biden definit corrupt
CollinRugg,2023-06-28 03:46:48+00:00,Hunter also avoided paying millions of dollars in taxes through an elaborate scheme involving a Chinese firm. Shocker: https://t.co/saoVqWuG1q,hunter also avoided paying millions dollars taxes elaborate scheme involving chinese firm shocker,hunter also avoided paying million dollar tax elaborate scheme involving chinese firm shocker,hunter also avoid pay million dollar tax elabor scheme involv chines firm shocker
CollinRugg,2023-06-27 22:06:48+00:00,"JUST IN: Bud Light has officially fired two top Anheuser-Busch marketing executives after they destroyed the Bud Light brand with their Dylan Mulvaney campaign. Group VP for Marketing Daniel Blake and Bud Light Marketing VP Alissa Heinerscheid are no longer with the company according to a source who spoke with the Daily Caller. “Wholesalers were told they are both gone for good by leadership during in person conversations. They already shifted all their direct reports to new people and the head of marketing,” the source said. This is what you get when you hire ‘woke’ progressives who know nothing about marketing.",bud light officially fired two top anheuserbusch marketing executives destroyed bud light brand dylan mulvaney campaign group vp marketing daniel blake bud light marketing vp alissa heinerscheid longer company according source spoke daily caller wholesalers told gone good leadership person conversations already shifted direct reports people head marketing source said get hire woke progressives know nothing marketing,bud light officially fired two top anheuserbusch marketing executive destroyed bud light brand dylan mulvaney campaign group vp marketing daniel blake bud light marketing vp alissa heinerscheid longer company according source spoke daily caller wholesaler told gone good leadership person conversation already shifted direct report people head marketing source said get hire woke progressive know nothing marketing,bud light offici fire two top anheuserbusch market execut destroy bud light brand dylan mulvaney campaign group vp market daniel blake bud light market vp alissa heinerscheid longer compani accord sourc spoke daili caller wholesal told gone good leadership person convers alreadi shift direct report peopl head market sourc said get hire woke progress know noth market
CollinRugg,2023-06-27 22:45:05+00:00,Full details: https://t.co/jCAV8htQ6k,full details,full detail,full detail
CollinRugg,2023-06-27 20:11:27+00:00,Texas biology professor fired for allegedly saying sex is determined by X and Y chromosomes. The 'trust the science' crowd actually hates science. https://t.co/1hScbeA3SM,texas biology professor fired allegedly saying sex determined chromosomes trust science crowd actually hates science,texas biology professor fired allegedly saying sex determined chromosome trust science crowd actually hate science,texa biolog professor fire allegedli say sex determin chromosom trust scienc crowd actual hate scienc
